model,sample,MAE,RMSE,R2,MAPE_pct
lasso,train,1.1891205849788071,1.630075372040505,0.877457196015103,93.51357328099421
lasso,OOF_train,1.4062553397910091,2.4211220675709555,0.7787222374041349,131.39420113482754
lasso,test,1.0440536670903506,1.198618092295933,0.12288700905866912,72.2926187858589
