model,sample,MAE,RMSE,R2,MAPE_pct
elasticnet,train,0.9902265007934293,1.2623204093342288,0.5442303157803176,99.82455613335958
elasticnet,OOF_train,1.1700917799167214,1.486213574200624,0.4206699629895182,132.34633892674378
elasticnet,test,3.160400756071362,7.640408953799502,0.3023739667389618,91.40481309739118
