model,sample,MAE,RMSE,R2,MAPE_pct
linear,train,1.0301677725577347,1.3514511894685148,0.5241859380528662,97.77281925612093
linear,OOF_train,2.118714788475379,3.605208358141224,-2.137305105214409,283.4433584014081
linear,test,1.0342312079683655,1.2027815373949078,0.11678305624868524,85.34854043616093
