model,sample,MAE,RMSE,R2,MAPE_pct
xgb,train,0.22655048084730303,0.2963702526544416,0.9771173791930559,20.575532581986486
xgb,OOF_train,1.2078292774312223,1.6535933812289512,0.3399855128481555,115.79441489598929
xgb,test,1.2008557978624597,1.5202703078942161,-0.4110276131335151,109.0481149380683
