model,sample,MAE,RMSE,R2,MAPE_pct
xgb,train,0.24326847332275384,0.4402983843215577,0.9445501456014865,25.245407742515052
xgb,OOF_train,1.1089190729872005,1.517844290432329,0.3957480761909339,105.6381824828149
xgb,test,3.6282475623618424,8.529401811870255,0.13058602414005305,93.36082272359029
