model,sample,MAE,RMSE,R2,MAPE_pct
elasticnet,train,1.130632653046522,1.4935136460688734,0.418894570547244,103.13234216164557
elasticnet,OOF_train,1.3104692154155613,1.7482121094035759,0.2622923857904933,141.21856913726026
elasticnet,test,1.0534276320266551,1.2623102277278122,0.02719434181724767,95.66645358262258
